date,time,temp,hum
2021 10 16,5:08:09,29.1,90.6
2021 10 16,5:08:25,29.1,90.6
2021 10 16,5:08:40,29.1,90.6
2021 10 16,5:08:56,29.1,90.6
2021 10 16,5:09:14,29.1,90.6
2021 10 16,5:09:29,29.1,90.6
2021 10 16,5:09:45,29.1,90.6
2021 10 16,5:10:00,29.1,90.6
2021 10 16,5:10:16,29.1,90.6
2021 10 16,5:10:31,29.1,90.6
2021 10 16,5:10:47,29.1,90.6
2021 10 16,5:11:05,29.1,90.6
2021 10 16,5:11:21,29.1,90.6
2021 10 16,5:11:36,29.1,90.6
2021 10 16,5:11:52,29.1,90.6
2021 10 16,5:12:07,29.1,90.6
2021 10 16,5:12:23,29.1,90.6
2021 10 16,5:12:38,29.1,90.6
2021 10 16,5:12:54,29.1,90.6
2021 10 16,5:13:09,29.1,90.6
2021 10 16,5:13:25,29.1,90.6
2021 10 16,5:13:40,29.1,90.6
2021 10 16,5:13:56,29.1,90.5
2021 10 16,5:14:11,29.1,90.5
2021 10 16,5:14:27,29.1,90.6
2021 10 16,5:14:43,29.1,90.5
2021 10 16,5:14:58,29.1,90.5
2021 10 16,5:15:14,29.1,90.5
2021 10 16,5:15:29,29.1,90.5
2021 10 16,5:15:45,29.1,90.5
2021 10 16,5:16:00,29.1,90.5
2021 10 16,5:16:16,29.1,90.5
2021 10 16,5:16:31,29.1,90.5
2021 10 16,5:16:47,29.1,90.5
2021 10 16,5:17:02,29.1,90.6
2021 10 16,5:17:18,29.1,90.6
2021 10 16,5:17:33,29.1,90.5
2021 10 16,5:17:49,29.1,90.6
2021 10 16,5:18:05,29.1,90.6
2021 10 16,5:18:20,29.1,90.6
2021 10 16,5:18:36,29.1,90.6
2021 10 16,5:18:54,29.1,90.5
2021 10 16,5:19:09,29.1,90.5
2021 10 16,5:19:25,29.1,90.5
2021 10 16,5:19:40,29.1,90.5
2021 10 16,5:19:58,29.1,90.5
2021 10 16,5:20:14,29.1,90.5
2021 10 16,5:20:29,29.1,90.5
2021 10 16,5:20:45,29.1,90.5
2021 10 16,5:21:00,29.1,90.5
2021 10 16,5:21:16,29.1,90.5
2021 10 16,5:21:32,29.1,90.5
2021 10 16,5:21:47,29.1,90.5
2021 10 16,5:22:03,29.1,90.5
2021 10 16,5:22:18,29.1,90.5
2021 10 16,5:22:34,29.1,90.5
2021 10 16,5:22:49,29.1,90.5
2021 10 16,5:23:05,29.1,90.5
2021 10 16,5:23:20,29.1,90.5
2021 10 16,5:23:38,29.1,90.5
2021 10 16,5:23:54,29.1,90.5
2021 10 16,5:24:09,29.1,90.5
2021 10 16,5:24:25,29.1,90.5
2021 10 16,5:24:41,29.1,90.5
2021 10 16,5:24:56,29.1,90.5
2021 10 16,5:25:12,29.1,90.5
2021 10 16,5:25:27,29.1,90.5
2021 10 16,5:25:43,29.1,90.5
2021 10 16,5:25:58,29.1,90.5
2021 10 16,5:26:14,29.1,90.5
2021 10 16,5:26:29,29.1,90.5
2021 10 16,5:26:45,29.1,90.6
2021 10 16,5:27:00,29.1,90.6
2021 10 16,5:27:16,29.1,90.6
2021 10 16,5:27:31,29.1,90.6
2021 10 16,5:27:47,29.1,90.6
2021 10 16,5:28:03,29.1,90.5
2021 10 16,5:28:18,29.1,90.5
2021 10 16,5:28:34,29.1,90.5
2021 10 16,5:28:49,29.1,90.5
2021 10 16,5:29:05,29.1,90.6
2021 10 16,5:29:20,29.1,90.5
2021 10 16,5:29:36,29.1,90.5
2021 10 16,5:29:51,29.1,90.5
2021 10 16,5:30:07,29.1,90.5
2021 10 16,5:30:22,29.1,90.5
2021 10 16,5:30:38,29.1,90.5
2021 10 16,5:30:53,29.1,90.6
2021 10 16,5:31:09,29.1,90.6
2021 10 16,5:31:25,29.1,90.6
2021 10 16,5:31:40,29.1,90.5
2021 10 16,5:31:56,29.1,90.5
2021 10 16,5:32:11,29.1,90.6
2021 10 16,5:32:27,29.1,90.6
2021 10 16,5:32:42,29.1,90.6
2021 10 16,5:32:58,29.1,90.5
2021 10 16,5:33:13,29.1,90.6
2021 10 16,5:33:29,29.1,90.6
2021 10 16,5:33:44,29.1,90.6
2021 10 16,5:34:02,29.1,90.6
2021 10 16,5:34:18,29.1,90.6
2021 10 16,5:34:34,29.1,90.6
2021 10 16,5:34:54,29,90.5
2021 10 16,5:35:10,29.1,90.6
2021 10 16,5:35:28,29.1,90.6
2021 10 16,5:35:43,29.1,90.6
2021 10 16,5:35:59,29.1,90.6
2021 10 16,5:36:17,29.1,90.5
2021 10 16,5:36:32,29.1,90.6
2021 10 16,5:36:50,29.1,90.5
2021 10 16,5:37:09,29.1,90.5
2021 10 16,5:37:24,29.1,90.5
2021 10 16,5:37:40,29.1,90.5
2021 10 16,5:37:55,29.1,90.5
2021 10 16,5:38:11,29.1,90.5
2021 10 16,5:38:26,29.1,90.5
2021 10 16,5:38:44,29.1,90.5
2021 10 16,5:39:02,29,90.5
2021 10 16,5:39:20,29.1,90.5
2021 10 16,5:39:36,29.1,90.5
2021 10 16,5:39:52,29.1,90.5
2021 10 16,5:40:10,29.1,90.6
2021 10 16,5:40:25,29.1,90.5
2021 10 16,5:40:41,29.1,90.5
2021 10 16,5:40:56,29.1,90.5
2021 10 16,5:41:12,29.1,90.5
2021 10 16,5:41:27,29,90.5
2021 10 16,5:41:43,29.1,90.5
2021 10 16,5:41:58,29,90.5
2021 10 16,5:42:14,29,90.5
2021 10 16,5:42:29,29.1,90.5
2021 10 16,5:42:45,29.1,90.5
2021 10 16,5:43:00,29,90.5
2021 10 16,5:43:16,29.1,90.5
2021 10 16,5:43:32,29.1,90.5
2021 10 16,5:43:47,29.1,90.5
2021 10 16,5:44:03,29,90.5
2021 10 16,5:44:18,29,90.5
2021 10 16,5:44:34,29.1,90.5
2021 10 16,5:44:49,29.1,90.5
2021 10 16,5:45:05,29,90.5
2021 10 16,5:45:20,29,90.5
2021 10 16,5:45:38,29,90.5
2021 10 16,5:45:54,29,90.5
2021 10 16,5:46:09,29,90.5
2021 10 16,5:46:25,29.1,90.5
2021 10 16,5:46:41,29,90.5
2021 10 16,5:46:56,29.1,90.5
2021 10 16,5:47:12,29,90.5
2021 10 16,5:47:27,29.1,90.5
2021 10 16,5:47:43,29.1,90.5
2021 10 16,5:47:58,29.1,90.5
2021 10 16,5:48:14,29.1,90.5
2021 10 16,5:48:29,29,90.5
2021 10 16,5:48:45,29,90.5
2021 10 16,5:49:00,29.1,90.5
2021 10 16,5:49:16,29,90.5
2021 10 16,5:49:31,29,90.5
2021 10 16,5:49:47,29,90.5
2021 10 16,5:50:03,29,90.5
2021 10 16,5:50:18,29.1,90.5
2021 10 16,5:50:36,29,90.5
2021 10 16,5:50:52,29,90.5
2021 10 16,5:51:07,29,90.5
2021 10 16,5:51:23,29,90.5
2021 10 16,5:51:38,29.1,90.5
2021 10 16,5:51:54,29,90.5
2021 10 16,5:52:09,29,90.5
2021 10 16,5:52:25,29,90.5
2021 10 16,5:52:40,29,90.5
2021 10 16,5:52:56,29.1,90.5
2021 10 16,5:53:12,29,90.5
2021 10 16,5:53:27,29,90.4
2021 10 16,5:53:43,29,90.4
2021 10 16,5:53:58,29,90.4
2021 10 16,5:54:14,29,90.4
2021 10 16,5:54:32,29,90.4
2021 10 16,5:54:47,29,90.4
2021 10 16,5:55:03,29,90.4
2021 10 16,5:55:18,29,90.4
2021 10 16,5:55:34,29,90.4
2021 10 16,5:55:49,29,90.4
2021 10 16,5:56:05,29,90.4
2021 10 16,5:56:21,29,90.4
2021 10 16,5:56:36,29,90.5
2021 10 16,5:56:52,29,90.5
2021 10 16,5:57:07,29,90.5
2021 10 16,5:57:23,29,90.4
2021 10 16,5:57:38,29,90.4
2021 10 16,5:57:54,29,90.4
2021 10 16,5:58:09,29,90.4
2021 10 16,5:58:25,29,90.4
2021 10 16,5:58:40,29,90.4
2021 10 16,5:58:56,29,90.4
2021 10 16,5:59:11,29,90.4
2021 10 16,5:59:27,29,90.4
2021 10 16,5:59:43,29,90.4
2021 10 16,5:59:58,28.9,90.4
2021 10 16,6:00:14,29,90.4
2021 10 16,6:00:29,29,90.4
2021 10 16,6:00:45,29,90.4
2021 10 16,6:01:00,29,90.4
2021 10 16,6:01:16,28.9,90.3
2021 10 16,6:01:31,28.9,90.4
2021 10 16,6:01:47,28.9,90.4
2021 10 16,6:02:02,28.9,90.4
2021 10 16,6:02:18,28.9,90.4
2021 10 16,6:02:33,28.9,90.4
2021 10 16,6:02:52,28.9,90.3
2021 10 16,6:03:07,28.9,90.3
2021 10 16,6:03:23,29,90.3
2021 10 16,6:03:38,28.9,90.3
2021 10 16,6:03:54,28.9,90.3
2021 10 16,6:04:09,28.9,90.3
2021 10 16,6:04:25,28.9,90.3
2021 10 16,6:04:40,28.9,90.4
2021 10 16,6:04:56,28.9,90.4
2021 10 16,6:05:11,29,90.4
2021 10 16,6:05:27,29,90.4
2021 10 16,6:05:42,29,90.4
2021 10 16,6:05:58,28.9,90.3
2021 10 16,6:06:14,29,90.4
2021 10 16,6:06:29,28.9,90.3
2021 10 16,6:06:45,28.9,90.3
2021 10 16,6:07:00,28.9,90.4
2021 10 16,6:07:16,28.9,90.4
2021 10 16,6:07:34,28.9,90.4
2021 10 16,6:07:49,28.9,90.4
2021 10 16,6:08:05,28.9,90.4
2021 10 16,6:08:20,29,90.4
2021 10 16,6:08:36,28.9,90.3
2021 10 16,6:08:51,28.9,90.3
2021 10 16,6:09:07,28.9,90.4
2021 10 16,6:09:23,29,90.4
2021 10 16,6:09:38,28.9,90.4
2021 10 16,6:09:54,28.9,90.3
2021 10 16,6:10:09,28.9,90.3
2021 10 16,6:10:25,28.9,90.3
2021 10 16,6:10:40,28.9,90.4
2021 10 16,6:10:56,29,90.4
2021 10 16,6:11:14,28.9,90.4
2021 10 16,6:11:29,28.9,90.4
2021 10 16,6:11:45,28.9,90.4
2021 10 16,6:12:00,28.9,90.4
2021 10 16,6:12:16,28.9,90.3
2021 10 16,6:12:31,28.9,90.3
2021 10 16,6:12:47,28.9,90.3
2021 10 16,6:13:03,28.9,90.3
2021 10 16,6:13:18,28.9,90.3
2021 10 16,6:13:34,28.9,90.3
2021 10 16,6:13:49,28.9,90.3
2021 10 16,6:14:05,28.9,90.3
2021 10 16,6:14:20,28.9,90.3
2021 10 16,6:14:38,28.9,90.4
2021 10 16,6:14:54,28.9,90.4
2021 10 16,6:15:09,29,90.4
2021 10 16,6:15:25,28.9,90.4
2021 10 16,6:15:43,28.9,90.3
2021 10 16,6:15:59,28.9,90.3
2021 10 16,6:16:14,28.9,90.3
2021 10 16,6:16:30,29,90.4
2021 10 16,6:16:45,28.9,90.3
2021 10 16,6:17:01,28.9,90.4
2021 10 16,6:17:16,28.9,90.4
2021 10 16,6:17:32,28.9,90.4
2021 10 16,6:17:47,28.9,90.4
2021 10 16,6:18:05,28.9,90.3
2021 10 16,6:18:21,28.9,90.3
2021 10 16,6:18:36,28.9,90.3
2021 10 16,6:18:52,28.9,90.3
2021 10 16,6:19:10,28.9,90.4
2021 10 16,6:19:26,28.9,90.4
2021 10 16,6:19:41,28.9,90.4
2021 10 16,6:19:57,28.9,90.4
2021 10 16,6:20:15,28.9,90.4
2021 10 16,6:20:30,28.9,90.4
2021 10 16,6:20:46,28.9,90.4
2021 10 16,6:21:01,28.9,90.4
2021 10 16,6:21:17,29,90.4
2021 10 16,6:21:32,28.9,90.4
2021 10 16,12:35:22,29.4,91.4
2021 10 16,12:35:53,29.3,91.2
2021 10 16,12:36:08,29.4,91.3
2021 10 16,12:36:24,29.4,91.2
2021 10 16,12:36:39,29.4,91.2
2021 10 16,12:36:55,29.4,91.2
2021 10 16,12:37:28,29.4,91.1
2021 10 16,12:37:51,29.3,91
2021 10 16,12:38:07,29.3,91
2021 10 16,12:38:22,29.4,91.1
2021 10 16,12:38:38,29.3,91.1
2021 10 16,12:38:56,29.3,91.3
2021 10 16,12:39:12,29.3,91.3
2021 10 16,12:39:35,29.3,91.3
2021 10 16,12:39:50,29.3,91.3
2021 10 16,12:40:06,29.3,91.3
2021 10 16,12:40:24,29.3,91.3
2021 10 16,12:40:52,29.3,91.3
2021 10 16,12:41:30,29.3,91.3
2021 10 16,12:41:53,29.3,91.4
2021 10 16,12:42:09,29.3,91.4
2021 10 16,12:42:24,29.3,91.4
2021 10 16,12:42:43,29.3,91.4
2021 10 16,12:42:58,29.3,91.4
2021 10 16,12:43:14,29.3,91.5
2021 10 16,12:43:29,29.3,91.6
2021 10 16,12:43:50,29.3,91.6
2021 10 16,12:44:08,29.3,91.5
2021 10 16,12:44:23,29.3,91.5
2021 10 16,12:44:39,29.3,91.5
2021 10 16,12:45:22,29.3,91.5
2021 10 16,12:45:38,29.3,91.5
2021 10 16,12:45:53,29.3,91.5
2021 10 16,12:46:14,29.3,91.5
2021 10 16,12:46:45,29.3,91.9
2021 10 16,12:47:00,29.3,91.6
2021 10 16,12:47:16,29.3,91.7
2021 10 16,12:47:34,29.3,91.6
2021 10 16,12:47:52,29.4,91.6
2021 10 16,12:48:07,29.3,91.5
2021 10 16,12:48:23,29.3,91.5
2021 10 16,12:48:44,29.3,91.5
2021 10 16,12:49:07,29.3,91.5
2021 10 16,12:49:22,29.3,91.5
2021 10 16,12:49:38,29.3,91.5
2021 10 16,12:49:56,29.4,91.6
2021 10 16,12:50:11,29.3,91.6
2021 10 16,12:50:27,29.4,91.7
2021 10 16,12:50:45,29.4,91.6
2021 10 16,12:51:36,29.4,91.5
2021 10 16,12:52:09,29.4,91.5
2021 10 16,12:52:25,29.4,91.5
2021 10 16,12:52:43,29.4,91.5
2021 10 16,12:52:58,29.4,91.5
2021 10 16,12:53:16,29.4,91.5
2021 10 16,12:53:34,29.4,91.6
2021 10 16,12:53:52,29.4,91.6
2021 10 16,12:54:11,29.4,91.6
2021 10 16,12:54:41,29.4,91.5
2021 10 16,12:54:57,29.4,91.5
2021 10 16,12:55:12,29.4,91.5
2021 10 16,12:55:28,29.5,91.5
2021 10 16,12:55:43,29.5,91.5
2021 10 16,12:55:59,29.5,91.5
2021 10 16,12:56:14,29.5,91.5
2021 10 16,12:56:35,29.5,91.5
2021 10 16,12:56:58,29.5,91.5
2021 10 16,12:57:14,29.5,91.5
2021 10 16,12:57:29,29.5,91.5
2021 10 16,12:57:45,29.5,91.5
2021 10 16,12:58:00,29.5,91.4
2021 10 16,12:58:16,29.5,91.4
2021 10 16,12:58:36,29.5,91.4
2021 10 16,12:59:02,29.5,91.4
2021 10 16,12:59:18,29.5,91.4
2021 10 16,12:59:33,29.5,91.4
2021 10 16,12:59:49,29.5,91.4
2021 10 16,13:00:04,29.5,91.4
2021 10 16,13:00:20,29.5,91.5
2021 10 16,13:00:35,29.5,91.5
2021 10 16,13:00:53,29.5,91.4
2021 10 16,13:01:14,29.5,91.4
2021 10 16,13:01:40,29.5,91.4
2021 10 16,13:01:55,29.5,91.4
2021 10 16,13:02:11,29.5,91.4
2021 10 16,13:02:26,29.5,91.4
2021 10 16,13:02:42,29.5,91.4
2021 10 16,13:02:57,29.5,91.4
2021 10 16,13:03:15,29.5,91.3
2021 10 16,13:03:34,29.5,91.4
2021 10 16,13:03:49,29.5,91.4
2021 10 16,13:04:42,None,None
2021 10 16,13:04:58,29.5,91.4
2021 10 16,13:05:33,29.5,91.3
2021 10 16,13:05:49,29.5,91.3
2021 10 16,13:06:04,29.6,91.4
2021 10 16,13:06:20,29.6,91.4
2021 10 16,13:06:35,29.5,91.3
2021 10 16,13:06:56,29.5,91.4
2021 10 16,13:07:22,29.6,91.4
2021 10 16,13:07:42,29.6,91.5
2021 10 16,13:08:00,29.7,91.7
2021 10 16,13:08:18,29.7,91.9
2021 10 16,13:08:47,29.7,91.7
2021 10 16,13:09:02,29.7,91.9
2021 10 16,13:09:20,29.7,91.8
2021 10 16,13:09:36,29.7,91.6
2021 10 16,13:09:54,29.7,91.6
2021 10 16,13:10:09,29.7,91.6
2021 10 16,13:10:40,29.8,91.2
2021 10 16,13:10:56,29.8,91.2
2021 10 16,13:11:19,29.8,91.1
2021 10 16,13:11:34,29.8,91.1
2021 10 16,13:11:52,29.9,91.1
2021 10 16,13:12:08,29.9,91.1
2021 10 16,13:13:01,None,None
2021 10 16,13:13:21,30,90.9
2021 10 16,13:13:45,30,90.9
2021 10 16,13:14:05,30,90.9
2021 10 16,13:14:28,30,90.9
2021 10 16,13:14:49,30,90.9
2021 10 16,13:15:04,30,90.9
2021 10 16,13:15:20,30,90.8
2021 10 16,13:15:46,30,90.9
2021 10 16,13:16:06,30,90.8
2021 10 16,13:16:22,30,91
2021 10 16,13:17:05,30,90.8
2021 10 16,13:17:21,30,90.8
2021 10 16,13:17:41,30,90.7
2021 10 16,13:17:57,30,90.7
2021 10 16,13:18:12,30,90.7
2021 10 16,13:18:28,30,90.7
2021 10 16,13:19:06,30,90.7
2021 10 16,13:19:22,30,90.7
2021 10 16,13:19:37,30.1,90.7
2021 10 16,13:20:23,30.1,90.7
2021 10 16,13:20:41,30.1,90.6
2021 10 16,13:21:12,30.1,90.6
2021 10 16,13:21:38,30.1,90.5
2021 10 16,13:21:53,30.1,90.5
2021 10 16,13:22:09,30.1,90.5
2021 10 16,13:22:24,30.1,90.6
2021 10 16,13:22:42,30.1,90.7
2021 10 16,13:23:08,30.1,90.7
2021 10 16,13:23:26,30.1,90.6
2021 10 16,13:23:42,30.1,90.6
2021 10 16,13:23:57,30.1,90.6
2021 10 16,13:24:28,30.1,90.5
2021 10 16,13:24:43,30.1,90.6
2021 10 16,13:25:01,30.1,90.6
2021 10 16,13:25:19,30.1,90.6
2021 10 16,13:25:43,30.1,90.6
2021 10 16,13:26:06,30.1,90.6
2021 10 16,13:26:21,30.1,90.6
2021 10 16,13:26:44,30.1,90.5
2021 10 16,13:27:02,30.1,90.6
2021 10 16,13:27:21,30.1,90.8
2021 10 16,13:27:36,30.1,90.7
2021 10 16,13:27:52,30.1,90.5
2021 10 16,13:28:12,30.1,90.4
2021 10 16,13:28:30,30.1,90.4
2021 10 16,13:28:46,30.1,90.4
2021 10 16,13:29:09,30.1,90.4
2021 10 16,13:29:24,30.1,90.4
2021 10 16,13:29:40,30.1,90.4
2021 10 16,13:29:56,30.1,90.6
2021 10 16,13:30:14,30.1,90.6
2021 10 16,13:30:49,30.1,90.5
2021 10 16,13:31:05,30.1,90.5
2021 10 16,13:31:20,30.1,90.4
2021 10 16,13:31:39,30.1,90.6
2021 10 16,13:32:07,30.1,90.5
2021 10 16,13:32:22,30.1,90.5
2021 10 16,13:32:40,30.1,90.6
2021 10 16,13:33:06,30.1,91
2021 10 16,13:33:22,30.2,90.9
2021 10 16,13:33:37,30.2,90.8
2021 10 16,13:33:53,30.2,90.5
2021 10 16,13:34:08,30.1,90.2
2021 10 16,13:34:24,30.1,90.2
2021 10 16,13:34:57,30.1,90.2
2021 10 16,13:35:13,30.1,90.2
2021 10 16,13:35:28,30.1,90.3
2021 10 16,13:35:44,30.2,90.7
2021 10 16,13:36:04,30.1,90.2
2021 10 16,13:36:20,30.2,90.3
2021 10 16,13:36:48,30.2,90.1
2021 10 16,13:37:11,30.2,90.2
2021 10 16,13:37:34,30.1,90.1
2021 10 16,13:37:50,30.2,90.1
2021 10 16,13:38:05,30.2,90
2021 10 16,13:38:21,30.2,90.1
2021 10 16,13:38:36,30.2,90.3
2021 10 16,13:38:52,30.2,90.1
2021 10 16,13:39:07,30.2,90.2
2021 10 16,13:39:23,30.1,90.1
2021 10 16,13:39:38,30.1,90
2021 10 16,13:39:54,30.2,90.1
2021 10 16,13:40:17,30.1,90.3
2021 10 16,13:40:38,30.2,90.6
2021 10 16,13:40:56,30.2,90.1
2021 10 16,13:41:11,30.2,90.1
2021 10 16,13:41:27,30.2,90.1
2021 10 16,13:41:42,30.2,90.1
2021 10 16,13:42:13,30.2,90.1
2021 10 16,13:42:29,30.2,90.1
2021 10 16,13:42:49,30.1,90
2021 10 16,13:43:05,30.1,90
2021 10 16,13:43:25,30.1,90
2021 10 16,13:43:41,30.1,90
2021 10 16,13:44:02,30.1,90
2021 10 16,13:44:22,30.1,90
2021 10 16,13:44:40,30.1,90
2021 10 16,13:44:58,30.1,90.1
2021 10 16,13:45:19,30.1,90.1
2021 10 16,13:45:34,30.1,90.1
2021 10 16,13:45:50,30.1,90.1
2021 10 16,13:46:08,30.1,90.1
2021 10 16,13:46:29,30.1,90.1
2021 10 16,13:46:52,30.1,90.1
2021 10 16,13:47:07,30.1,90.1
2021 10 16,13:47:23,30.1,90.2
2021 10 16,13:47:38,30.1,90.1
2021 10 16,13:47:54,30.1,90.2
2021 10 16,13:48:12,30.1,90.1
2021 10 16,13:48:28,30,90.1
2021 10 16,13:48:43,30.1,90.2
2021 10 16,13:48:59,30.1,90.2
2021 10 16,13:49:14,30.1,90.1
2021 10 16,13:49:35,30,90
2021 10 16,13:49:50,30,90
2021 10 16,13:50:06,30.1,90.1
2021 10 16,13:50:26,30,90.1
2021 10 16,13:50:42,30,90
2021 10 16,13:51:00,30.1,90.2
2021 10 16,13:51:26,30,90.1
2021 10 16,13:51:41,30.1,90.1
2021 10 16,13:51:59,30.1,90.2
2021 10 16,13:52:17,30.1,90.2
2021 10 16,13:52:41,30,90.1
2021 10 16,13:52:59,30,90.1
2021 10 16,13:53:24,30,90.1
2021 10 16,13:53:42,30.1,90.2
2021 10 16,13:54:05,30.1,90.2
2021 10 16,13:54:24,30.1,90.1
2021 10 16,13:54:42,30.1,90.1
2021 10 16,13:54:57,30,90.2
2021 10 16,13:55:13,30.1,90.2
2021 10 16,13:55:28,30.1,90.2
2021 10 16,13:55:46,30.1,90.1
2021 10 16,13:56:02,30,90.1
2021 10 16,13:56:17,30.1,90.1
2021 10 16,13:56:33,30.1,90.1
2021 10 16,13:56:48,30.1,90.1
2021 10 16,13:57:06,30,90.1
2021 10 16,13:57:25,30.1,90.2
2021 10 16,13:57:50,30.1,90.2
2021 10 16,13:58:06,30,90.1
2021 10 16,13:58:26,30.1,90.1
2021 10 16,13:58:42,30.1,90.2
2021 10 16,13:58:57,30.1,90.1
2021 10 16,13:59:13,30.1,90.1
2021 10 16,13:59:31,30.1,90
2021 10 16,13:59:49,30.1,90
2021 10 16,14:00:07,30.1,90
2021 10 16,14:00:25,30.1,90
2021 10 16,14:00:41,30,89.9
2021 10 16,14:00:56,30.1,90
2021 10 16,14:01:12,30.1,90
2021 10 16,14:01:30,30,90
2021 10 16,14:01:45,30,90
2021 10 16,14:02:04,30,90.1
2021 10 16,14:02:19,30,90.1
2021 10 16,14:02:37,30.1,90.1
2021 10 16,14:03:03,30,90.1
2021 10 16,14:03:21,30.1,90.1
2021 10 16,14:03:36,30.1,90.1
2021 10 16,14:03:52,30.1,90.1
2021 10 16,14:04:18,30,90
2021 10 16,14:04:36,30.1,90
2021 10 16,14:04:54,30.1,90
2021 10 16,14:05:09,30.1,90
2021 10 16,14:05:25,30.1,90
2021 10 16,14:05:40,30.1,90
2021 10 16,14:05:56,30,90
2021 10 16,14:06:19,30,90
2021 10 16,14:06:40,30,90.2
2021 10 16,14:06:55,30,90.1
2021 10 16,14:07:18,30,90
2021 10 16,14:07:34,30.1,90.1
2021 10 16,14:07:52,30,90
2021 10 16,14:08:07,30.1,90
2021 10 16,14:08:23,30.1,90.1
2021 10 16,14:08:41,30.1,90.1
2021 10 16,14:08:59,30.1,90.1
2021 10 16,14:09:15,30,90.1
2021 10 16,14:09:38,30.1,90.1
2021 10 16,14:09:56,30.1,90
2021 10 16,14:10:11,30,90
2021 10 16,14:10:29,30.1,90.1
2021 10 16,14:10:45,30.1,90.1
2021 10 16,14:11:00,30.1,90.2
2021 10 16,14:11:24,30,90
2021 10 16,14:11:39,30,90
2021 10 16,14:11:55,30.1,90
2021 10 16,14:12:10,30.1,89.9
2021 10 16,14:12:28,30.1,89.8
2021 10 16,14:12:46,30,89.8
2021 10 16,14:13:02,30.1,89.9
2021 10 16,14:13:28,30,89.8
2021 10 16,14:13:46,30.1,89.8
2021 10 16,14:14:04,30.1,89.9
2021 10 16,14:14:24,30,89.8
2021 10 16,14:14:40,30,89.7
2021 10 16,14:14:55,30,89.7
2021 10 16,14:15:13,30.1,89.7
2021 10 16,14:15:32,30.1,89.8
2021 10 16,14:15:47,30.1,89.8
2021 10 16,14:16:18,30.1,89.8
2021 10 16,14:16:43,30.1,90
2021 10 16,14:16:59,30.1,90
2021 10 16,14:17:25,30.1,89.8
2021 10 16,14:17:50,30.1,89.7
2021 10 16,14:18:08,30.1,89.8
2021 10 16,14:18:24,30.1,89.7
2021 10 16,14:19:00,30.1,89.8
2021 10 16,14:19:23,30.1,89.8
2021 10 16,14:19:38,30.1,89.8
2021 10 16,14:19:54,30.1,89.9
2021 10 16,14:20:14,30.1,89.9
2021 10 16,14:20:30,30.1,89.9
2021 10 16,14:20:48,30.1,89.8
2021 10 16,14:21:09,30.1,89.9
2021 10 16,14:21:32,30.1,89.8
2021 10 16,14:21:47,30.1,89.8
2021 10 16,14:22:05,30.1,89.9
2021 10 16,14:22:21,30.1,89.9
2021 10 16,14:22:36,30.1,89.7
2021 10 16,14:22:52,30.1,89.8
2021 10 16,14:23:15,30.1,89.7
2021 10 16,14:23:33,30.1,89.7
2021 10 16,14:23:49,30.1,89.7
2021 10 16,14:24:04,30.1,89.6
2021 10 16,14:24:20,30,89.5
2021 10 16,14:24:40,30.1,89.8
2021 10 16,14:24:58,30.1,89.8
2021 10 16,14:25:14,30.1,89.8
2021 10 16,14:25:32,30.1,90
2021 10 16,14:25:58,30.1,89.9
2021 10 16,14:26:16,30.1,89.9
2021 10 16,14:26:31,30.1,89.8
2021 10 16,14:26:47,30.1,89.7
2021 10 16,14:27:02,30.1,89.6
2021 10 16,14:27:21,30.1,89.6
2021 10 16,14:27:41,30.1,89.7
2021 10 16,14:27:57,30.1,89.7
2021 10 16,14:28:15,30.1,89.7
2021 10 16,14:28:30,30.1,89.7
2021 10 16,14:28:48,30.1,89.9
2021 10 16,14:29:06,30.1,89.7
2021 10 16,14:29:22,30.1,89.7
2021 10 16,14:29:40,30.1,89.7
2021 10 16,14:30:01,30.1,89.5
2021 10 16,14:30:21,30.1,89.4
2021 10 16,14:30:49,30.1,89.5
2021 10 16,14:31:05,30.1,89.5
2021 10 16,14:31:23,30.1,89.7
2021 10 16,14:31:46,30.1,89.3
2021 10 16,14:32:02,30.1,89.3
2021 10 16,14:32:17,30.1,89.5
2021 10 16,14:32:35,30.1,89.5
2021 10 16,14:32:56,30.1,89.5
2021 10 16,14:33:14,30.1,89.5
2021 10 16,14:33:29,30.1,89.5
2021 10 16,14:33:50,30.1,89.5
2021 10 16,14:34:08,30.1,89.5
2021 10 16,14:34:24,30.1,89.5
2021 10 16,14:34:39,30.1,89.4
2021 10 16,14:34:57,30.1,89.4
2021 10 16,14:35:18,30.1,89.5
2021 10 16,14:35:33,30.1,89.5
2021 10 16,14:35:49,30.1,89.4
2021 10 16,14:36:17,30.1,89.5
2021 10 16,14:36:33,30,89.3
2021 10 16,14:36:51,30,89.5
2021 10 16,14:37:16,30.1,89.4
2021 10 16,14:37:34,30.1,89.5
2021 10 16,14:38:00,30.1,89.3
2021 10 16,14:38:18,30.1,89.2
2021 10 16,14:38:41,30.1,89.1
2021 10 16,14:38:57,30.1,89.2
2021 10 16,14:39:15,30.1,89.1
2021 10 16,14:39:41,30,89
2021 10 16,14:39:59,30,89.1
2021 10 16,14:40:14,30,89.1
2021 10 16,14:40:30,30.1,89.2
2021 10 16,14:40:45,30.1,89.1
2021 10 16,14:41:08,30.1,89.3
2021 10 16,14:41:26,30,89.2
2021 10 16,14:41:45,30.1,89.3
2021 10 16,14:42:00,30,89.2
2021 10 16,14:42:18,30.1,89.3
2021 10 16,14:42:34,30,89.2
